"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 3 04-8-22 16 07 51 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 3,,,
Date: 4/8/2022 4:06:06 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.012255859,-36.52867889,7.340000153,0.000284466
-0.012304688,-36.68729019,7.360000134,0.000285222
-0.012353516,-36.56098938,7.380000114,0.000288581
-0.012353516,-36.70323181,7.400000095,0.000288086
-0.012402344,-36.8862381,7.420000076,0.000291788
-0.012451172,-36.96519852,7.440000057,0.000295429
-0.012451172,-37.19102859,7.460000038,0.000290648
-0.0125,-37.09547424,7.480000019,0.000290491
-0.0125,-37.05137253,7.5,0.000287033
-0.012548828,-37.31113434,7.519999981,0.000302885
-0.012597657,-37.45777512,7.539999962,0.000291846
-0.012597657,-37.60971069,7.559999943,0.000299783
-0.012646485,-37.64727402,7.579999924,0.000301104
-0.012695313,-37.58299255,7.599999905,0.00030298
-0.012695313,-37.82116318,7.619999886,0.000305403
-0.012744141,-38.00790787,7.639999866,0.000307656
-0.012792969,-38.01733398,7.659999847,0.000305117
-0.012792969,-38.10050583,7.679999828,0.000309611
-0.012841797,-38.10964203,7.699999809,0.000307075
-0.012890625,-38.23748016,7.71999979,0.000304023
-0.012890625,-38.45782089,7.739999771,0.000311806
-0.012939453,-38.56839371,7.760000229,0.000308259
-0.012988281,-38.60635757,7.78000021,0.000307169
-0.012988281,-38.58874512,7.800000191,0.000311698
-0.013037109,-38.84578705,7.820000172,0.000311431
-0.013085937,-38.98459625,7.840000153,0.000317686
-0.013085937,-39.0712738,7.860000134,0.000302836
-0.013134766,-39.10766602,7.880000114,0.000309239
-0.013183594,-39.12348557,7.900000095,0.000312413
-0.013183594,-39.23318481,7.920000076,0.0003141
-0.013232422,-39.36296844,7.940000057,0.000316901
-0.013232422,-39.57341766,7.960000038,0.000324179
-0.01328125,-39.60626221,7.980000019,0.000321352
-0.013330078,-39.57495117,8,0.000320246
-0.013330078,-39.69692612,8.020000458,0.000329855
-0.013378906,-39.86781693,8.039999962,0.000329584
-0.013427734,-40.01255417,8.06000042,0.000329892
-0.013427734,-40.0740242,8.079999924,0.000321997
-0.013476562,-40.06857681,8.100000381,0.000327681
-0.01352539,-40.1802597,8.119999886,0.000320702
-0.01352539,-40.40734863,8.140000343,0.00032383
-0.013574218,-40.56259155,8.159999847,0.000326581
-0.013574218,-40.5234642,8.180000305,0.00032965
-0.013623046,-40.57210159,8.199999809,0.000325843
-0.013671875,-40.63245392,8.220000267,0.000340752
-0.013671875,-40.85881805,8.239999771,0.00033987
-0.013720703,-41.04403687,8.260000229,0.000339738
-0.013769532,-40.9727478,8.279999733,0.000326275
-0.013769532,-41.03123856,8.300000191,0.000328951
-0.01381836,-41.12434769,8.319999695,0.000337713
-0.01381836,-41.28039169,8.340000153,0.000340819
-0.013867188,-41.53942871,8.359999657,0.000336649
-0.013916016,-41.48469162,8.380000114,0.000340693
-0.013916016,-41.41490555,8.399999619,0.00033796
-0.013964844,-41.62690353,8.420000076,0.00033938
-0.014013672,-41.77910614,8.43999958,0.000343366
-0.0140625,-41.92082977,8.460000038,0.000343006
-0.0140625,-42.03203583,8.479999542,0.00033799
-0.014111328,-41.99180222,8.5,0.000352937
-0.014111328,-42.12799454,8.520000458,0.000346106
-0.014160156,-42.34145737,8.539999962,0.000350354
-0.014208985,-42.44585419,8.56000042,0.000340948
-0.014208985,-42.55607986,8.579999924,0.000342782
-0.014257813,-42.48041534,8.600000381,0.000349854
-0.014306641,-42.61628723,8.619999886,0.000345234
-0.014306641,-42.76488876,8.640000343,0.000357425
-0.014355469,-42.91952133,8.659999847,0.000353011
-0.014404297,-42.95172119,8.680000305,0.000352269
-0.014404297,-42.9864769,8.699999809,0.000348866
-0.014453125,-43.00907516,8.720000267,0.000366066
-0.014501953,-43.26825333,8.739999771,0.000359523
-0.014501953,-43.41316986,8.760000229,0.000360744
-0.014550781,-43.58191299,8.779999733,0.000353325
-0.014599609,-43.51794434,8.800000191,0.000361017
-0.014599609,-43.58222198,8.819999695,0.000357927
-0.014648437,-43.74554443,8.840000153,0.000360018
-0.014697265,-43.86140442,8.859999657,0.000360128
-0.014697265,-44.06650925,8.880000114,0.000350854
-0.014746094,-43.98955536,8.899999619,0.000360125
-0.014794922,-44.02890778,8.920000076,0.000362249
-0.014794922,-44.29450226,8.93999958,0.000366628
-0.01484375,-44.41647339,8.960000038,0.000366778
-0.014892578,-44.4880867,8.979999542,0.000361838
-0.014892578,-44.60746765,9,0.000358444
-0.014941406,-44.54463196,9.020000458,0.00036738
-0.014990234,-44.69852066,9.039999962,0.00037636
-0.014990234,-44.92990494,9.06000042,0.000372924
-0.015039062,-45.00427246,9.079999924,0.000378155
-0.01508789,-45.10974503,9.100000381,0.000376172
-0.015136719,-45.09332657,9.119999886,0.000372441
-0.015136719,-45.33040237,9.140000343,0.000373575
-0.015185547,-45.50414276,9.159999847,0.00037822
-0.015234375,-45.50482559,9.180000305,0.000385334
-0.015283204,-45.55706024,9.199999809,0.000376289
-0.015283204,-45.74295807,9.220000267,0.000378831
-0.015332031,-45.7939682,9.239999771,0.00038197
-0.01538086,-46.04852295,9.260000229,0.000386074
-0.01538086,-46.12336349,9.279999733,0.000377932
-0.015429687,-46.09641266,9.300000191,0.000390999
-0.015478516,-46.18753052,9.319999695,0.00038521
-0.015527345,-46.33211136,9.340000153,0.000379125
-0.015527345,-46.58390808,9.359999657,0.000391983
-0.015576172,-46.69933319,9.380000114,0.000389991
-0.015625001,-46.63985443,9.399999619,0.000387787
-0.015625001,-46.7210083,9.420000076,0.000390324
-0.015673828,-46.8719902,9.43999958,0.000390415
-0.015722657,-47.00926208,9.460000038,0.000387692
-0.015722657,-47.13050079,9.479999542,0.000401285
-0.015771484,-47.17533493,9.5,0.00039458
-0.015820313,-47.2025795,9.520000458,0.000404435
-0.01586914,-47.37538147,9.539999962,0.0003981
-0.01586914,-47.51808167,9.56000042,0.000405888
-0.015917969,-47.66240311,9.579999924,0.000402988
-0.015966796,-47.67640686,9.600000381,0.000399437
-0.016015625,-47.71177292,9.619999886,0.000406332
-0.016015625,-47.96228027,9.640000343,0.000408042
-0.016064454,-48.05349731,9.659999847,0.000411822
-0.016113281,-48.2095871,9.680000305,0.000404213
-0.01616211,-48.23665619,9.699999809,0.000402585
-0.01616211,-48.25640869,9.720000267,0.00040095
-0.016210937,-48.50342178,9.739999771,0.000408364
-0.016259766,-48.60537338,9.760000229,0.000413973
-0.016259766,-48.75258255,9.779999733,0.000410825
-0.016308593,-48.80982208,9.800000191,0.000411454
-0.016357422,-48.80157852,9.819999695,0.000404988
-0.016406249,-48.98826981,9.840000153,0.000407563
-0.016406249,-49.26028824,9.859999657,0.00041014
-0.016455078,-49.36048889,9.880000114,0.000420356
-0.016503905,-49.28461075,9.899999619,0.000421248
-0.016552734,-49.34613037,9.920000076,0.000416137
-0.016552734,-49.53219986,9.93999958,0.000413007
-0.016601563,-49.73889923,9.960000038,0.000420531
