"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 8 04-8-22 20 29 41 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 8,,,
Date: 4/8/2022 8:21:13 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.00522461,-2.755290508,3.200000048,0.001165698
-0.005273438,-2.77023077,3.220000029,0.001181741
-0.005322266,-2.680552006,3.24000001,0.00119309
-0.005371094,-2.865534067,3.25999999,0.001200903
-0.005371094,-2.867977858,3.279999971,0.001202451
-0.005419922,-2.863847971,3.299999952,0.001208184
-0.00546875,-2.858900309,3.319999933,0.001213164
-0.005517578,-2.771784306,3.339999914,0.00121629
-0.005517578,-2.884483814,3.359999895,0.001232908
-0.005566406,-2.984848261,3.380000114,0.001255922
-0.005615234,-2.955011606,3.400000095,0.001255258
-0.005664062,-2.855857134,3.420000076,0.001258838
-0.005664062,-2.817588329,3.440000057,0.00127492
-0.00571289,-2.958969116,3.460000038,0.001284558
-0.005761719,-3.033370972,3.480000019,0.001289337
-0.005810547,-3.042766333,3.5,0.001289066
-0.005810547,-3.008888721,3.519999981,0.001305368
-0.005859375,-2.936052561,3.539999962,0.001322943
-0.005908203,-2.946776152,3.559999943,0.001325125
-0.005957031,-3.031098604,3.579999924,0.001331148
-0.005957031,-3.034270048,3.599999905,0.001345105
-0.006005859,-3.066208839,3.619999886,0.00134592
-0.006054688,-2.983185053,3.640000105,0.00135606
-0.006054688,-3.027129412,3.660000086,0.001362536
-0.006103516,-3.105550289,3.680000067,0.001384615
-0.006152344,-3.132619858,3.700000048,0.001393557
-0.006201172,-3.175747871,3.720000029,0.001387643
-0.006201172,-3.046109915,3.74000001,0.001402324
-0.00625,-3.140779734,3.75999999,0.001421221
-0.006298828,-3.267959833,3.779999971,0.001430232
-0.006347656,-3.272805214,3.799999952,0.001430691
-0.006347656,-3.216820955,3.819999933,0.00143528
-0.006396484,-3.204079628,3.839999914,0.001451143
-0.006445312,-3.20893383,3.859999895,0.001467131
-0.006494141,-3.209919214,3.880000114,0.001464739
-0.006494141,-3.322677612,3.900000095,0.001479292
-0.006542969,-3.241970539,3.920000076,0.001496965
-0.006591797,-3.206769466,3.940000057,0.001491794
-0.006591797,-3.207919359,3.960000038,0.00150571
-0.006640625,-3.354654074,3.980000019,0.001518681
-0.006689453,-3.364212036,4,0.001525665
-0.006689453,-3.310992241,4.019999981,0.001523445
-0.006738281,-3.179918051,4.039999962,0.001528533
-0.006787109,-3.269601107,4.059999943,0.001551237
-0.006835938,-3.366549253,4.079999924,0.001552248
-0.006835938,-3.459287167,4.099999905,0.001553347
-0.006884766,-3.378912449,4.119999886,0.001556369
-0.006933594,-3.209823132,4.139999866,0.001561227
-0.006933594,-3.357242584,4.159999847,0.001576044
-0.006982422,-3.426799297,4.179999828,0.00158903
-0.00703125,-3.460389853,4.199999809,0.001587446
-0.00703125,-3.461702824,4.21999979,0.001596759
-0.007080078,-3.357122421,4.239999771,0.001598544
-0.007128906,-3.421135902,4.260000229,0.001615163
-0.007177734,-3.529391766,4.28000021,0.001621616
-0.007177734,-3.560181856,4.300000191,0.001631481
-0.007226563,-3.4661901,4.320000172,0.001658757
-0.007275391,-3.431073666,4.340000153,0.001640762
-0.007324219,-3.479847431,4.360000134,0.001654803
-0.007324219,-3.561735868,4.380000114,0.001662072
-0.007373047,-3.593028307,4.400000095,0.001678633
-0.007421875,-3.559587717,4.420000076,0.001679037
-0.007421875,-3.552069426,4.440000057,0.001674551
-0.007470703,-3.467613697,4.460000038,0.001698409
-0.007519531,-3.576152086,4.480000019,0.001712582
-0.007519531,-3.620280743,4.5,0.001710523
-0.007568359,-3.64351964,4.519999981,0.001715663
-0.007617187,-3.522838354,4.539999962,0.001730531
-0.007666015,-3.559160948,4.559999943,0.001733817
-0.007666015,-3.659137487,4.579999924,0.001738243
-0.007714843,-3.745043516,4.599999905,0.001755685
-0.007763672,-3.69002533,4.619999886,0.00175205
-0.007763672,-3.585412264,4.639999866,0.001762881
-0.0078125,-3.610182047,4.659999847,0.001780492
-0.007861328,-3.696076632,4.679999828,0.00177355
-0.007861328,-3.764655113,4.699999809,0.001788472
-0.007910156,-3.759536743,4.71999979,0.001789794
-0.007958984,-3.751179457,4.739999771,0.001797705
-0.007958984,-3.706873894,4.760000229,0.001801362
-0.008007813,-3.776045561,4.78000021,0.001804151
-0.008056641,-3.940820694,4.800000191,0.001827341
-0.008056641,-3.782953024,4.820000172,0.001826959
-0.008105469,-3.746040583,4.840000153,0.001836112
-0.008154297,-3.79773736,4.860000134,0.001846466
-0.008154297,-3.853903055,4.880000114,0.001861034
-0.008203125,-3.930911779,4.900000095,0.001871871
-0.008251953,-3.916340828,4.920000076,0.001876906
-0.008251953,-3.872173071,4.940000057,0.001877492
-0.008300782,-3.749866009,4.960000038,0.001891886
-0.00834961,-3.895119905,4.980000019,0.001905007
-0.00834961,-3.995368004,5,0.001897245
-0.008398438,-3.968351364,5.019999981,0.001906783
-0.008447266,-3.860912323,5.039999962,0.001912114
-0.008447266,-3.875613213,5.059999943,0.00191994
-0.008496094,-3.948115349,5.079999924,0.00194276
-0.008544922,-4.076689243,5.099999905,0.001934082
-0.008544922,-3.978733063,5.119999886,0.001944161
-0.00859375,-3.980056524,5.139999866,0.001948779
-0.008642578,-4.024570465,5.159999847,0.001955133
-0.008642578,-4.039172173,5.179999828,0.001969057
-0.008691406,-4.101725101,5.199999809,0.00197427
-0.008740234,-4.115243435,5.21999979,0.001986958
-0.008740234,-4.023213863,5.239999771,0.001982559
-0.008789062,-4.014719486,5.260000229,0.001995358
-0.008837891,-4.035076618,5.28000021,0.00201073
-0.008837891,-4.156048298,5.300000191,0.002022574
-0.008886719,-4.156004906,5.320000172,0.00202097
-0.008935547,-4.104363918,5.340000153,0.002028466
-0.008935547,-4.075995445,5.360000134,0.002029142
-0.008984375,-4.118207932,5.380000114,0.002046154
-0.009033203,-4.248862743,5.400000095,0.002044163
-0.009033203,-4.286519051,5.420000076,0.002050964
