"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 13 04-9-22 14 36 21 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 13,,,
Date: 4/9/2022 2:34:50 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.007568359,-9.718584061,4.519999981,0.000322326
-0.007617187,-9.796185493,4.539999962,0.000338341
-0.007666015,-9.792617798,4.559999943,0.00034537
-0.007666015,-9.977417946,4.579999924,0.000341412
-0.007714843,-10.00888538,4.599999905,0.000335632
-0.007763672,-9.938136101,4.619999886,0.000343821
-0.007763672,-10.09070396,4.639999866,0.00034284
-0.0078125,-10.19419098,4.659999847,0.000354086
-0.007861328,-10.24223423,4.679999828,0.000350891
-0.007861328,-10.32906151,4.699999809,0.000348234
-0.007910156,-10.25626278,4.71999979,0.000341706
-0.007958984,-10.29349804,4.739999771,0.000353104
-0.007958984,-10.45268154,4.760000229,0.000364723
-0.008007813,-10.63954639,4.78000021,0.000357984
-0.008056641,-10.61860752,4.800000191,0.000360077
-0.008056641,-10.60361767,4.820000172,0.000358085
-0.008105469,-10.66237164,4.840000153,0.000360838
-0.008154297,-10.8602047,4.860000134,0.00037384
-0.008154297,-10.87296295,4.880000114,0.000365595
-0.008203125,-10.87883377,4.900000095,0.000370566
-0.008251953,-10.80445576,4.920000076,0.000365143
-0.008251953,-10.96762943,4.940000057,0.000378782
-0.008300782,-11.1999464,4.960000038,0.000381117
-0.00834961,-11.14946938,4.980000019,0.000386003
-0.00834961,-11.30009079,5,0.000389599
-0.008398438,-11.21413898,5.019999981,0.00037928
-0.008447266,-11.28215313,5.039999962,0.000388412
-0.008447266,-11.36069775,5.059999943,0.000393711
-0.008496094,-11.48874092,5.079999924,0.000396145
-0.008544922,-11.57766914,5.099999905,0.000394103
-0.008544922,-11.54509354,5.119999886,0.000392371
-0.00859375,-11.53210449,5.139999866,0.000402863
-0.008642578,-11.61856461,5.159999847,0.000402488
-0.008642578,-11.82152367,5.179999828,0.000402618
-0.008691406,-11.73810768,5.199999809,0.000400918
-0.008740234,-11.76233768,5.21999979,0.000396873
-0.008740234,-11.76906681,5.239999771,0.000406168
-0.008789062,-11.93517017,5.260000229,0.000409954
-0.008789062,-12.09611988,5.28000021,0.000419654
-0.008837891,-12.01349163,5.300000191,0.000415511
-0.008886719,-12.06299877,5.320000172,0.000416458
-0.008886719,-12.01447773,5.340000153,0.000423467
-0.008935547,-12.20035267,5.360000134,0.000420892
-0.008984375,-12.3259306,5.380000114,0.000427782
-0.008984375,-12.28054142,5.400000095,0.000427863
-0.009033203,-12.33977318,5.420000076,0.00042623
-0.009033203,-12.36396122,5.440000057,0.000420865
-0.009082031,-12.46105766,5.460000038,0.000424838
-0.009130859,-12.67058945,5.480000019,0.000437756
-0.009179687,-12.65262032,5.5,0.000422671
-0.009179687,-12.7174387,5.519999981,0.000423621
-0.009228515,-12.75679588,5.539999962,0.000427407
-0.009228515,-12.78365993,5.559999943,0.000429962
-0.009277343,-12.99062443,5.579999924,0.000431172
-0.009326171,-12.93356323,5.599999905,0.000429219
-0.009326171,-13.00076294,5.619999886,0.000421651
-0.009375,-12.96933746,5.639999866,0.000434951
-0.009423828,-13.13703442,5.659999847,0.000438917
-0.009423828,-13.23503971,5.679999828,0.000449316
-0.009472657,-13.28862762,5.699999809,0.000441278
-0.009521485,-13.29317188,5.71999979,0.000438779
-0.009521485,-13.27716637,5.739999771,0.000441347
-0.009570313,-13.46540546,5.760000229,0.000453955
-0.009619141,-13.52927399,5.78000021,0.000451089
-0.009619141,-13.66872501,5.800000191,0.00045243
-0.009667969,-13.6676712,5.820000172,0.00044391
-0.009716797,-13.55097485,5.840000153,0.000447876
-0.009716797,-13.83049107,5.860000134,0.00046061
-0.009765625,-13.85412788,5.880000114,0.000463917
-0.009814453,-13.96862316,5.900000095,0.000459596
-0.009814453,-14.041605,5.920000076,0.000461614
-0.009863281,-13.88518238,5.940000057,0.000466637
-0.009863281,-14.04417992,5.960000038,0.000474208
-0.00991211,-14.20834637,5.980000019,0.000477207
-0.009960938,-14.2903614,6,0.000483077
-0.009960938,-14.32003212,6.019999981,0.000468557
-0.010009766,-14.18768024,6.039999962,0.00048007
-0.010058594,-14.43537045,6.059999943,0.000489874
-0.010058594,-14.55917454,6.079999924,0.000495382
-0.010107422,-14.58025551,6.099999905,0.000489816
-0.01015625,-14.62521935,6.119999886,0.000495711
-0.01015625,-14.49941158,6.139999866,0.000483957
-0.010205078,-14.73754311,6.159999847,0.000499177
-0.010253906,-14.81368732,6.179999828,0.000509524
-0.010253906,-14.95772648,6.199999809,0.000507348
-0.010302734,-14.89984226,6.21999979,0.000499914
-0.010351562,-14.96446991,6.239999771,0.000502753
-0.010351562,-15.01043701,6.260000229,0.000511452
-0.01040039,-15.25167942,6.28000021,0.000511053
-0.010449219,-15.26561069,6.300000191,0.00051816
-0.010498047,-15.24416924,6.320000172,0.000514726
-0.010498047,-15.34023476,6.340000153,0.000517411
-0.010546875,-15.31902122,6.360000134,0.00052032
-0.010546875,-15.52409077,6.380000114,0.000526969
-0.010595703,-15.59597492,6.400000095,0.000522242
-0.010644531,-15.63279152,6.420000076,0.000522597
-0.010693359,-15.59440136,6.440000057,0.000521663
-0.010693359,-15.6707058,6.460000038,0.000525137
-0.010742187,-15.88132381,6.480000019,0.000541133
-0.010791015,-15.97010899,6.5,0.000537849
-0.010791015,-15.94588947,6.519999981,0.000525925
-0.010839844,-15.93147755,6.539999962,0.000531846
-0.010888672,-16.02391624,6.559999943,0.000539125
-0.010888672,-16.17543602,6.579999924,0.000546546
-0.0109375,-16.37035179,6.599999905,0.000544518
-0.010986329,-16.19814301,6.619999886,0.000538154
-0.010986329,-16.33734894,6.639999866,0.000533146
-0.011035157,-16.39140701,6.659999847,0.000542425
-0.011083985,-16.52498245,6.679999828,0.000554647
-0.011132813,-16.62185669,6.699999809,0.00055367
-0.011132813,-16.58786201,6.71999979,0.000553232
-0.011181641,-16.69594574,6.739999771,0.000549863
-0.011230469,-16.69883537,6.760000229,0.000562648
-0.011279297,-16.80972672,6.78000021,0.00056375
-0.011279297,-17.03350258,6.800000191,0.000567263
-0.011328125,-16.94927216,6.820000172,0.000563938
-0.011376953,-16.95215988,6.840000153,0.000562315
